bag,bag_path,storage,bag_start,bag_duration_sec,bag_message_count,topic,message_type,topic_message_count,frequency_hz
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/genz/trajectory,nav_msgs/msg/Path,1480,10.552317
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/mavros/cam_imu_sync/cam_imu_stamp,mavros_msgs/msg/CamIMUStamp,0,0.0
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/uas1/mavlink_source,mavros_msgs/msg/Mavlink,988875,7050.623119
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/mavros/landing_target/pose_in,geometry_msgs/msg/PoseStamped,0,0.0
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/mavros/local_position/pose,geometry_msgs/msg/PoseStamped,56772,404.781166
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/pose,geometry_msgs/msg/PoseWithCovarianceStamped,150,1.069492
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/mavros/home_position/home,mavros_msgs/msg/HomePosition,1,0.00713
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/events/write_split,rosbag2_interfaces/msg/WriteSplitEvent,0,0.0
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/genz/local_map,sensor_msgs/msg/PointCloud2,1480,10.552317
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/waypoints,visualization_msgs/msg/MarkerArray,0,0.0
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/map_metadata,nav_msgs/msg/MapMetaData,903,6.438339
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/clicked_point,geometry_msgs/msg/PointStamped,0,0.0
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/mavros/global_position/local,nav_msgs/msg/Odometry,56780,404.838206
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/mavros/setpoint_raw/target_global,mavros_msgs/msg/GlobalPositionTarget,0,0.0
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/controller_server/transition_event,lifecycle_msgs/msg/TransitionEvent,0,0.0
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/map,nav_msgs/msg/OccupancyGrid,903,6.438339
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/mavros/setpoint_trajectory/desired,nav_msgs/msg/Path,0,0.0
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/waypoint_follower/transition_event,lifecycle_msgs/msg/TransitionEvent,4,0.02852
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/mavros/battery,sensor_msgs/msg/BatteryState,140,0.998192
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/mavros/param/event,mavros_msgs/msg/ParamEvent,0,0.0
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/mavros/rangefinder_pub,sensor_msgs/msg/Range,0,0.0
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/genz/odometry,nav_msgs/msg/Odometry,1481,10.559447
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/tf_static,tf2_msgs/msg/TFMessage,4,0.02852
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/target_explorer/selected_goal,geometry_msgs/msg/PoseStamped,3,0.02139
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/slam_toolbox/graph_visualization,visualization_msgs/msg/MarkerArray,0,0.0
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/bt_navigator/transition_event,lifecycle_msgs/msg/TransitionEvent,3,0.02139
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/slam_toolbox/update,visualization_msgs/msg/InteractiveMarkerUpdate,0,0.0
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/mavros/sim_state/attitude,sensor_msgs/msg/Imu,0,0.0
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/mavros/global_position/compass_hdg,std_msgs/msg/Float64,56800,404.980805
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/received_global_plan,nav_msgs/msg/Path,2061,14.694814
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/behavior_tree_log,nav2_msgs/msg/BehaviorTreeLog,3171,22.609052
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/mavros/global_position/gp_origin,geographic_msgs/msg/GeoPointStamped,1,0.00713
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/bf_lidar/point_cloud_deskewed,sensor_msgs/msg/PointCloud2,1480,10.552317
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/bond,bond/msg/Status,19018,135.59727
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/tf,tf2_msgs/msg/TFMessage,5188,36.990148
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/initialpose,geometry_msgs/msg/PoseWithCovarianceStamped,0,0.0
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/mavros/imu/mag,sensor_msgs/msg/MagneticField,56788,404.895245
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/bf_lidar/point_cloud_out,sensor_msgs/msg/PointCloud2,1561,11.129842
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/mavros/adsb/vehicle,mavros_msgs/msg/ADSBVehicle,0,0.0
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/plan_smoothed,nav_msgs/msg/Path,0,0.0
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/cmd_vel,geometry_msgs/msg/Twist,2895,20.641187
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/local_costmap/costmap_updates,map_msgs/msg/OccupancyGridUpdate,0,0.0
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/parameter_events,rcl_interfaces/msg/ParameterEvent,30,0.213898
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/mavros/estimator_status,mavros_msgs/msg/EstimatorStatus,0,0.0
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/mavros/gimbal_control/manager/status,mavros_msgs/msg/GimbalManagerStatus,0,0.0
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/mavros/imu/data,sensor_msgs/msg/Imu,56784,404.866725
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/mavros/camera/image_captured,mavros_msgs/msg/CameraImageCaptured,0,0.0
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/mavros/global_position/raw/fix,sensor_msgs/msg/NavSatFix,140,0.998192
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/mavros/gps_rtk/rtk_baseline,mavros_msgs/msg/RTKBaseline,0,0.0
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/mavros/log_transfer/raw/log_data,mavros_msgs/msg/LogData,0,0.0
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/mavros/extended_state,mavros_msgs/msg/ExtendedState,0,0.0
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/mavros/gimbal_control/manager/info,mavros_msgs/msg/GimbalManagerInformation,0,0.0
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/global_costmap/published_footprint,geometry_msgs/msg/PolygonStamped,313,2.231672
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/mavros/global_position/raw/satellites,std_msgs/msg/UInt32,140,0.998192
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/mavros/esc_status/info,mavros_msgs/msg/ESCInfo,0,0.0
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/mavros/state,mavros_msgs/msg/State,155,1.105141
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/mavros/time_reference,sensor_msgs/msg/TimeReference,56780,404.838206
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/velocity_smoother/transition_event,lifecycle_msgs/msg/TransitionEvent,4,0.02852
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/mavros/esc_status/status,mavros_msgs/msg/ESCStatus,0,0.0
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/local_costmap/published_footprint,geometry_msgs/msg/PolygonStamped,2715,19.357797
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/bf_lidar/imu_out,sensor_msgs/msg/Imu,67857,483.816593
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/genz/non_planar_points,sensor_msgs/msg/PointCloud2,1480,10.552317
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/global_costmap/costmap,nav_msgs/msg/OccupancyGrid,157,1.119401
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/mavros/rc/out,mavros_msgs/msg/RCOut,56779,404.831076
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/global_costmap/costmap_raw,nav2_msgs/msg/Costmap,157,1.119401
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/lookahead_collision_arc,nav_msgs/msg/Path,2061,14.694814
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/mavros/global_position/global,sensor_msgs/msg/NavSatFix,56778,404.823946
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/genz/planar_points,sensor_msgs/msg/PointCloud2,1480,10.552317
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/rosout,rcl_interfaces/msg/Log,9561,68.169392
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/ground,sensor_msgs/msg/PointCloud2,1470,10.481017
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/mavros/gpsstatus/gps2/raw,mavros_msgs/msg/GPSRAW,140,0.998192
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/mavros/gpsstatus/gps2/rtk,mavros_msgs/msg/GPSRTK,0,0.0
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/mavros/gpsstatus/gps1/rtk,mavros_msgs/msg/GPSRTK,0,0.0
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/mavros/imu/data_raw,sensor_msgs/msg/Imu,56775,404.802556
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/mavros/imu/static_pressure,sensor_msgs/msg/FluidPressure,56775,404.802556
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/mavros/status_event,mavros_msgs/msg/StatusEvent,0,0.0
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/mavros/manual_control/control,mavros_msgs/msg/ManualControl,0,0.0
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/mavros/imu/temperature_baro,sensor_msgs/msg/Temperature,56774,404.795426
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/mavros/imu/temperature_imu,sensor_msgs/msg/Temperature,0,0.0
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/mavros/local_position/accel,geometry_msgs/msg/AccelWithCovarianceStamped,0,0.0
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/mavros/timesync_status,mavros_msgs/msg/TimesyncStatus,1401,9.989051
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/mavros/local_position/odom,nav_msgs/msg/Odometry,56771,404.774036
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/mavros/setpoint_raw/target_local,mavros_msgs/msg/PositionTarget,0,0.0
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/plan,nav_msgs/msg/Path,116,0.827073
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/mavros/local_position/velocity_local,geometry_msgs/msg/TwistStamped,56770,404.766906
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/mavros/log_transfer/raw/log_entry,mavros_msgs/msg/LogEntry,0,0.0
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/mavros/mag_calibration/status,std_msgs/msg/UInt8,0,0.0
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/goal_pose,geometry_msgs/msg/PoseStamped,0,0.0
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/mavros/mission/reached,mavros_msgs/msg/WaypointReached,0,0.0
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/smoother_server/transition_event,lifecycle_msgs/msg/TransitionEvent,0,0.0
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/mavros/optical_flow/ground_distance,sensor_msgs/msg/Range,0,0.0
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/mavros/nav_controller_output/output,mavros_msgs/msg/NavControllerOutput,108,0.770034
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/mavros/optical_flow/raw/optical_flow,mavros_msgs/msg/OpticalFlow,0,0.0
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/mavros/local_position/velocity_body_cov,geometry_msgs/msg/TwistWithCovarianceStamped,0,0.0
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/mavros/radio_status,mavros_msgs/msg/RadioStatus,0,0.0
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/mavros/rallypoint/rallypoints,mavros_msgs/msg/WaypointList,1,0.00713
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/mavros/global_position/gp_lp_offset,geometry_msgs/msg/PoseStamped,0,0.0
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/mavros/rc/in,mavros_msgs/msg/RCIn,56768,404.752646
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/mavros/mission/waypoints,mavros_msgs/msg/WaypointList,1,0.00713
23july2.bag,/home/aryaman/23july2.bag,sqlite3,2026-07-23T21:20:26.730+05:30,140.253561,2223855,/mavros/setpoint_raw/target_attitude,mavros_msgs/msg/AttitudeTarget,0,0.0
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/target_explorer/candidate_goals,visualization_msgs/msg/MarkerArray,4,0.050977
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/sim_state/velocity_local,geometry_msgs/msg/TwistStamped,0,0.0
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/sim_state/acceleration,geometry_msgs/msg/Vector3Stamped,0,0.0
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/setpoint_raw/target_attitude,mavros_msgs/msg/AttitudeTarget,0,0.0
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/mission/waypoints,mavros_msgs/msg/WaypointList,1,0.012744
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/wind_estimation,geometry_msgs/msg/TwistWithCovarianceStamped,0,0.0
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/rc/in,mavros_msgs/msg/RCIn,30991,394.955003
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/nav_controller_output/output,mavros_msgs/msg/NavControllerOutput,37,0.471535
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/mag_calibration/status,std_msgs/msg/UInt8,0,0.0
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/terrain/report,mavros_msgs/msg/TerrainReport,0,0.0
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/log_transfer/raw/log_entry,mavros_msgs/msg/LogEntry,0,0.0
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/local_position/velocity_local,geometry_msgs/msg/TwistStamped,30993,394.980491
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/local_position/odom,nav_msgs/msg/Odometry,30993,394.980491
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/timesync_status,mavros_msgs/msg/TimesyncStatus,782,9.965952
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/adsb/vehicle,mavros_msgs/msg/ADSBVehicle,0,0.0
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/cmd_vel,geometry_msgs/msg/Twist,1488,18.963346
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/plan_smoothed,nav_msgs/msg/Path,0,0.0
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/esc_status/status,mavros_msgs/msg/ESCStatus,0,0.0
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/imu/data,sensor_msgs/msg/Imu,31067,395.923561
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/gimbal_control/manager/status,mavros_msgs/msg/GimbalManagerStatus,0,0.0
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/pose,geometry_msgs/msg/PoseWithCovarianceStamped,179,2.281209
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/uas1/mavlink_sink,mavros_msgs/msg/Mavlink,2733,34.829855
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/global_costmap/global_costmap/transition_event,lifecycle_msgs/msg/TransitionEvent,0,0.0
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/target_explorer/selected_goal,geometry_msgs/msg/PoseStamped,4,0.050977
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/slam_toolbox/graph_visualization,visualization_msgs/msg/MarkerArray,0,0.0
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/local_costmap/costmap_updates,map_msgs/msg/OccupancyGridUpdate,0,0.0
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/velocity_smoother/transition_event,lifecycle_msgs/msg/TransitionEvent,0,0.0
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/global_costmap/costmap_updates,map_msgs/msg/OccupancyGridUpdate,0,0.0
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/planner_server/transition_event,lifecycle_msgs/msg/TransitionEvent,0,0.0
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/time_reference,sensor_msgs/msg/TimeReference,31008,395.171654
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/state,mavros_msgs/msg/State,94,1.197953
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/genz/non_planar_points,sensor_msgs/msg/PointCloud2,873,11.125673
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/bf_lidar/imu_out,sensor_msgs/msg/Imu,39287,500.680752
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/home_position/home,mavros_msgs/msg/HomePosition,1,0.012744
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/local_costmap/costmap,nav_msgs/msg/OccupancyGrid,606,7.722975
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/global_position/raw/gps_vel,geometry_msgs/msg/TwistStamped,79,1.006791
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/behavior_server/transition_event,lifecycle_msgs/msg/TransitionEvent,0,0.0
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/local_position/pose_cov,geometry_msgs/msg/PoseWithCovarianceStamped,0,0.0
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/bf_lidar/point_cloud_deskewed,sensor_msgs/msg/PointCloud2,873,11.125673
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/diagnostics,diagnostic_msgs/msg/DiagnosticArray,389,4.957488
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/map_metadata,nav_msgs/msg/MapMetaData,524,6.677952
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/radio_status,mavros_msgs/msg/RadioStatus,0,0.0
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/local_position/velocity_body_cov,geometry_msgs/msg/TwistWithCovarianceStamped,0,0.0
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/genz/local_map,sensor_msgs/msg/PointCloud2,873,11.125673
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/waypoints,visualization_msgs/msg/MarkerArray,0,0.0
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/estimator_status,mavros_msgs/msg/EstimatorStatus,0,0.0
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/parameter_events,rcl_interfaces/msg/ParameterEvent,28,0.356837
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/landing_target/pose_in,geometry_msgs/msg/PoseStamped,0,0.0
23july3.bag,/home/aryaman/23july3.bag,sqlite3,2026-07-23T21:24:47.027+05:30,78.467167,1227569,/mavros/local_position/pose,geometry_msgs/msg/PoseStamped,30996,395.018724
